doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
364,0.1432353131608654,6.977843047551466e-6,0.0026495190320802967,5.422333234353099e-4,0.0026654053300507762,0.008147414842286524,0.8358301618147775,0.0032485649992792707,3.925983851568588e-4,0.0032818112690206763,364,364,A geometric morphometric and microsatellite analyses of Scaptotrigona mexicana and S. pectoralis (Apidae: Meliponini) sheds light on the biodiversity of Mesoamerican stingless bees,2016,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-016-9899-1
365,0.00951286209291902,0.00177350549459144,0.0038265530263780186,1.8312576642869795e-4,0.002326906942314162,0.0017689498690422185,0.002191119782899851,0.002833663213145279,0.9743617657341801,0.0012215480781011733,365,365,Assessment of the midgut microbiota in foragers of the stingless bee Melipona scutellaris following short-term sublethal exposure to imidacloprid,2025,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,PLOS ONE,10.1371/journal.pone.0339982
366,0.010830804055019379,0.01863818368504356,0.008731112473602046,0.026216666304599706,3.7324046939839385e-4,0.914248929712525,0.01307604255784057,4.686917686673093e-4,5.228281563020942e-4,0.006893500817002483,366,366,Isolation and partial characterisation of DNA from the bee Proplebeia dominicana (Apidae: Hymenoptera) in 25-40 million year old amber,1992,Scopus,Proplebeia,Other_rare_genera,Proplebeia,Unassigned,Hypotrigonina,No region assigned,Hypotrigonina,Proplebeia,1,MEDICAL SCIENCE RESEARCH,
367,0.004100995419046525,8.669929399120928e-6,0.0014687915629294605,1.2640684021128588e-4,0.0017318737667848878,0.014294660062091917,0.8925533746174457,0.003192024529206408,3.7701604981572434e-4,0.08214618722306888,367,367,"New molecular evidence for fragmentation between two distant populations of the threatened stingless bee Melipona subnitida Ducke (Hymenoptera, Apidae, Meliponini)",2014,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF HYMENOPTERA RESEARCH,10.3897/jhr.38.7302
368,0.0017171677148919123,0.005041298129230262,0.00454526657472466,4.244173630958553e-4,2.129073162338869e-4,0.0027460056024773845,9.410504608513829e-4,9.913557283748407e-4,0.9829763041371596,4.0422697296009513e-4,368,368,Microbial diversity in stingless bee gut is linked to host wing size and influenced by the environment,2023,Scopus,Multiple,Multiple,Austroplebeia; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Austroplebeia; Tetragonula,2,JOURNAL OF INVERTEBRATE PATHOLOGY,10.1016/j.jip.2023.107909
369,3.034230800731384e-4,8.927469188552252e-5,6.454225739744623e-4,1.993167514562309e-5,0.002230851555787112,0.007387311311214203,0.0915732941970422,0.002546538809496713,7.85381386963651e-4,0.8944185707184175,369,369,"Isoenzyme variation in Melipona rufiventris (Hymenoptera: Apidae, Meliponina) in Minas Gerais State, Brazil",2005,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BIOCHEMICAL GENETICS,10.1007/s10528-005-1066-4
370,0.10832411363175823,0.0026350512498140135,0.13249706312043952,0.009146971905299173,3.775376545419375e-4,0.3950463121734289,0.33903602966407187,0.0018571862045137274,0.00510858500883403,0.005971149387298494,370,370,Inconsistent changes on infuscation and length of the forewing of Heterotrigona itama populations supported by COI Phylogeny,2025,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2024.2323882
371,0.0059158693189550575,3.844053215099891e-4,0.006101111228154905,3.4767714664675963e-4,0.011774257435687809,0.027213650550192786,0.3625719161561245,0.014772010121111616,0.0027156219533827335,0.5682034807682338,371,371,"Geographic variation in tetragonisca angustula (hymenoptera, apidae, meliponinae)",2005,Scopus,Multiple,Multiple,Scaptotrigona; Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2005.11101157
372,0.6033279178246881,0.17586517636460858,0.09431441618923003,0.025647123617597807,0.005696176787324451,0.011756622565096417,0.0020291964225230994,0.007274685401823937,0.07374500073120985,3.436840958979519e-4,372,372,"A Deep Metagenomic Snapshot as a Proof-of-Concept for Resource Generation: Simultaneous Assembly of Host, Food, and Microbiome Genomes From Stingless Bee Larval Food",2025,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,ECOLOGY AND EVOLUTION,10.1002/ece3.72546
373,0.005482079016631524,1.4662368233037815e-4,9.443254615534036e-5,0.0012971629917227939,0.9858746624921585,0.0012328835320618463,0.0019041685797344435,8.461728470841992e-4,3.8467257077717766e-4,0.0027371417413434647,373,373,"Cytogenetic Analysis and Chromosomal Mapping of Repetitive DNA in Melipona Species (Hymenoptera, Meliponini)",2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000501754
374,3.1115197052105877e-4,0.9871330902999381,0.002813698925866913,0.0010379095098139563,0.0011427526425182616,9.073515883134155e-4,8.115796466497355e-6,0.001278693958757911,0.004736940119778122,6.302951880257324e-4,374,374,Phylogenetic analyses of antibiotic-producing Streptomyces sp. isolates obtained from the stingless-bee Tetragonisca angustula (Apidae: Meliponini),2019,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,MICROBIOLOGY (UNITED KINGDOM),10.1099/mic.0.000754
375,0.009736556749596153,3.6437107063174234e-5,3.218727836256747e-4,0.0010651592201975156,0.8654068846412492,0.004295520004714579,0.09006334119291086,0.002298773312492396,5.971904646674649e-4,0.02617826452348308,375,375,Karyotypic variation in the stingless bee Trigona spinipes (Hymenoptera: Apidae: Meliponini) from different geographical regions of Brazil,2021,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,APIDOLOGIE,10.1007/s13592-021-00906-1
376,0.0454049587523586,5.592928370907838e-4,5.386957604001882e-4,0.005724968974402456,0.9287120355028985,0.005821094810031193,0.005982566729741734,0.002358151185145286,0.0012404979563127743,0.0036577374916185127,376,376,Different repetitive DNA sequences make up heterochromatin in Meliponini,2020,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,APIDOLOGIE,10.1007/s13592-020-00766-1
377,0.00784009890847128,0.009206482142484778,0.010481017187614136,0.001632259369752183,0.01346842263364087,0.0536953233098509,0.014067548061266177,0.019146719398788953,0.7999843746973493,0.0704777542907815,377,377,"The post-embryonic changes in melipona quadrifasciata anthidioides lep. (hym., Apoidea)",1969,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CYTOLOGIA,10.1508/cytologia.34.369
378,0.002502969211989535,0.43435675244308164,0.12495424656762241,0.0012772610846365747,0.0014071476280947774,0.002683354889387268,3.572437784747791e-4,0.00961983900342064,0.42085057088842104,0.00199061450487101,378,378,"Melipona stingless bees and honey microbiota reveal the diversity, composition, and modes of symbionts transmission",2024,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,FEMS MICROBIOLOGY ECOLOGY,10.1093/femsec/fiae063
379,0.0032492605700809767,3.2795387900394353e-6,0.0011864277775142712,8.280867274879741e-5,9.361829708157221e-4,0.0077770716548146825,0.9461889969041469,0.0023939585327171064,2.3488841208032854e-4,0.03794712496629082,379,379,Isolation and characterization of 15 microsatellite loci in the stingless bee Plebeia remota (Apidae: Meliponini),2011,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,CONSERVATION GENETICS RESOURCES,10.1007/s12686-010-9369-0
380,0.8506717448423591,9.399341115916695e-4,0.005565702394155365,0.017687130881582226,0.006344234649913259,0.09235974946907295,0.020421557159312972,0.003631811617733089,0.0013549819927344642,0.0010231528815445945,380,380,A molecular phylogeny and the evolution of nest architecture and behavior in Trigona s.s. (Hymenoptera: Apidae: Meliponini),2008,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,APIDOLOGIE,10.1051/apido:2007051
381,0.9602803666338156,0.0013111042091592568,9.673502531440017e-4,0.024476627469796865,0.00288475290380195,0.003861465028868205,0.004303454928903699,9.893175537453573e-4,6.675652038348583e-4,2.5799581493073765e-4,381,381,A molecular phylogeny of the Old World stingless bees (Hymenoptera: Apidae: Meliponini) and the non-monophyly of the large genus Trigona,2007,Scopus,Multiple,Multiple,Heterotrigona; Melipona; Trigona,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Heterotrigona; Melipona; Trigona,3,SYSTEMATIC ENTOMOLOGY,10.1111/j.1365-3113.2006.00362.x
382,0.0022444153315870474,9.53801033612047e-5,0.0018972062279877188,0.001091646468905979,0.0017071206026029746,0.39123646149009284,0.28866215058979233,0.002102120431577941,4.2771718794406676e-4,0.3105357815661481,382,382,Development of a species-diagnostic marker and its application for population genetics studies of the stingless bee Trigona collina in Thailand,2010,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,GENETICS AND MOLECULAR RESEARCH,10.4238/vol9-2gmr775
383,0.001976395359700742,0.0033711553944749117,0.004389196502900254,1.310729698263687e-4,0.0015189404427406131,0.001044371735213843,9.199158021466724e-4,0.003682813813398784,0.9814307060648972,0.0015354319147001107,383,383,Extinction of anciently associated gut bacterial symbionts in a clade of stingless bees,2021,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,ISME JOURNAL,10.1038/s41396-021-01000-1
384,0.6416258823893886,0.006624993873137333,0.11994551794929745,0.011615953244845493,9.536914431560138e-4,0.032380389693474905,0.17937657384772,0.004403065416383049,0.002073532022977995,0.0010004001196193366,384,384,Molecular markers as a tool for population and evolutionary studies of stingless bees,2006,Web of Science,Unclassified,Unclassified,,Unassigned,Unassigned,No region assigned,No subtribe assigned,NA,0,APIDOLOGIE,10.1051/apido:2006021
385,0.0019283996746336806,0.0017032272921566204,0.003006286310991637,0.002219714087529319,0.004356741515926672,0.003715376385011131,0.009856314483784835,0.9248808728333624,0.0038133126978932967,0.04451975471871034,385,385,Vitellogenin gene expression in stingless bee workers differing in egg-laying behavior,2007,Web of Science,Multiple,Multiple,Frieseomelitta; Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta; Melipona; Scaptotrigona,3,INSECTES SOCIAUX,10.1007/s00040-007-0913-1
386,0.0024567003116556766,0.0033925664781551137,0.002515473837494738,0.0016341553633118912,0.019843029255835965,0.005273453263033809,0.012198759252007037,0.7323824269599899,0.005167411812679995,0.21513602346583566,386,386,EVOLUTION OF THE MECHANISM OF CASTE DETERMINATION IN THE GENUS MELIPONA,1950,Web of Science,Multiple,Multiple,Lestrimelitta; Melipona; Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,EVOLUTION,10.2307/2405530
387,1.2940488963417116e-4,5.091652999767015e-4,5.028716336262966e-4,2.9417011414571307e-5,0.0032848515017246385,0.006290555567380111,0.012775323973801692,0.003548663709107715,0.0012361561107057729,0.9716935903026284,387,387,GENETIC-VARIABILITY IN NATURAL-POPULATIONS OF BRAZILIAN SOCIAL BEES .2. ELECTROPHORETIC DATA FOR PGM AND MDH GIVE EVIDENCE FOR MULTIPLE FERTILIZATIONS IN STINGLESS BEES,1991,Web of Science,Multiple,Multiple,Melipona; Partamona; Plebeia; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Partamona; Plebeia; Scaptotrigona,4,REVISTA BRASILEIRA DE GENETICA,
388,1.2387460753615295e-4,6.236996422043957e-4,5.01332663574456e-4,3.3177722362803476e-5,0.003595644773154206,0.006016146035718472,0.010577348659639647,0.004332431780135444,0.001305026827187706,0.9728913172884869,388,388,"GENETIC-VARIABILITY IN NATURAL-POPULATIONS OF BRAZILIAN SOCIAL BEES .3. ELECTROPHORETIC DATA FOR ME, GPD, SOD AND IDH",1991,Web of Science,Multiple,Multiple,Friesella; Melipona; Partamona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Friesella; Melipona; Partamona; Scaptotrigona,4,REVISTA BRASILEIRA DE GENETICA,
389,0.009003212813114607,8.423343743028224e-4,0.6985625330537759,0.0016673998981666257,3.1303971434134864e-4,0.013498976656607629,0.2438027332310236,0.01925993166972391,0.005720988501970105,0.0073288500869729675,389,389,MUTATION IN BEES .3. APPLICATION IN BEE POPULATIONS OF A MUTATION-RATE,1986,Web of Science,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Scaptotrigona,2,REVISTA BRASILEIRA DE GENETICA,
390,0.08469665117252785,0.002940252321215679,0.006377798041743083,0.023136878110650717,0.009978119788827244,0.016583731104712524,0.01329997525334688,0.8326848428248824,0.0052391918234592876,0.005062559558634478,390,390,Ultraspiracle of the stingless bees Melipona scutellaris and Scaptotrigona depilis:: cDNA sequence and expression profiles during pupal development,2007,Web of Science,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Scaptotrigona,2,APIDOLOGIE,10.1051/apido:2007035
391,9.330105111118047e-5,6.118971669464512e-4,4.3799398462331644e-4,2.7486241303454507e-5,0.0029107105257335244,0.005059305577623614,0.008503844571609116,0.004549896361521458,0.0012117505945868686,0.9765938139249409,391,391,GENETIC-VARIABILITY IN NATURAL-POPULATIONS OF BRAZILIAN SOCIAL BEES .1. ISOZYME PATTERNS AND POLYMORPHISM FOR ESTERASES AND TOTAL PROTEIN,1990,Web of Science,Multiple,Multiple,Melipona; Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Plebeia,2,REVISTA BRASILEIRA DE GENETICA,
392,3.308758787702892e-4,3.9551310179889864e-4,9.012630891166096e-4,5.4418324360604714e-5,0.004024640173255931,0.011460548047749097,0.036918774222460454,0.004332540385569783,0.0014113296798868179,0.9401700970970315,392,392,"Molecular Marker to Identify Two Stingless Bee Species: Tetragonisca angustula and Tetragonisca fiebrigi (Hymenoptera, Meliponinae)",2012,Web of Science,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,SOCIOBIOLOGY,
393,0.01789566075535216,0.005228338674280047,0.023713179743528084,0.0019152149051414916,0.0025232638023660933,0.0015481127515553166,0.004762503317502468,0.6774457536393965,0.2627451979656909,0.002222774445187262,393,393,Developmental and behavioral modulation of humoral immunity in the stingless bee Frieseomelitta varia,2026,Web of Science,Frieseomelitta,Frieseomelitta,Frieseomelitta,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta,1,APIDOLOGIE,10.1007/s13592-026-01270-8
394,0.17142668572746875,0.009165046467792001,0.3392281088096293,0.002397640321014936,0.0027500315940661574,0.006404858017777101,0.011177910727862011,0.009953942982894948,0.4467512405399167,7.445348115782345e-4,394,394,Conserved gut microbiomes with cross-species spillover between sympatric Neotropical stingless bees and honey bees,2026,Web of Science,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,10.1128/aem.02483-25
395,0.0028791473387436172,1.6356561784934555e-5,0.0014503167230178772,1.0235235467163651e-4,0.0022595338922932824,0.018552044893782038,0.7707111275915722,0.003189487867254481,4.865094012518749e-4,0.2003531233756281,395,395,"Genetic divergence between populations of the stingless bee uruqu amarela (Melipona rufiventris group, Hymenoptera, Meliponini):: Is there a new Melipona species in the Brazilian state of Minas Gerais?",2007,Web of Science,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572007000400027
396,0.005450997741624468,0.001169377731826929,0.7442365556859118,0.0016442692739062625,1.7768517020616447e-4,0.006317346817665759,0.11864171715705814,0.1114907910864786,0.0050610748055387594,0.005810184529783061,396,396,"SEX DETERMINATION IN BEES .33. DECREASE OF XO-HETEROALLELES IN A FINITE POPULATION OF MELIPONA-SCUTELLARIS (APIDAE, MELIPONINI)",1995,Web of Science,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,REVISTA BRASILEIRA DE GENETICA,
397,0.017470602887732247,0.008997124754825635,0.061887528583155396,0.0438257100870345,0.0021771619541837693,0.27824680021573545,0.015647900982435653,0.3657099529255208,0.19140926811004608,0.014627949499330774,397,397,"Heat shock genes in the stingless bee Melipona interrupta (Hymenoptera, Meliponini)",2018,Web of Science,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR RESEARCH,10.4238/gmr18062
398,0.0041113807023151466,0.3325256986933295,0.008679676794903893,0.013822729432514861,2.3424386203497148e-4,0.6333040626708882,0.0013969073945986946,2.2472517112600163e-4,0.001049622430324258,0.0046509528479641935,398,398,BACILLUS DNA IN FOSSIL BEES - AN ANCIENT SYMBIOSIS,1994,Web of Science,Proplebeia,Other_rare_genera,Proplebeia,Unassigned,Hypotrigonina,No region assigned,Hypotrigonina,Proplebeia,1,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,10.1128/aem.60.6.2164-2167.1994
